customer_id,order_date,order_value
2928,2024-03-03,159.65
2928,2024-03-27,121.81
2928,2024-04-20,95.19
2928,2024-05-15,147.0
2928,2024-06-08,108.84
2928,2024-07-02,73.7
2928,2024-07-27,94.81
2928,2024-08-20,110.27
2928,2024-09-13,128.68
2928,2024-10-08,127.48
2928,2024-11-01,153.88
2928,2024-11-25,117.26
2928,2024-12-20,111.54
2929,2024-01-19,249.37
2930,2023-09-16,168.47
2931,2024-05-22,141.12
2931,2024-06-12,95.86
2931,2024-07-03,152.15
2931,2024-07-25,103.6
2931,2024-08-15,175.69
2931,2024-09-06,178.68
2931,2024-09-27,147.88
2931,2024-10-19,136.62
2931,2024-11-09,129.06
2931,2024-12-01,132.55
2932,2023-09-21,209.93
2933,2024-08-23,117.64
2934,2023-12-28,212.42
2935,2024-01-16,96.83
2936,2024-03-15,111.33
2936,2024-04-09,117.24
2936,2024-05-05,163.62
2936,2024-05-31,182.63
2936,2024-06-26,108.0
2936,2024-07-22,156.5
2936,2024-08-16,140.72
2936,2024-09-11,87.55
2936,2024-10-07,111.24
2936,2024-11-02,55.32
2936,2024-11-28,139.11
2936,2024-12-24,104.1
2937,2024-05-09,342.67
2937,2024-05-23,283.66
2937,2024-06-07,277.62
2937,2024-06-22,335.16
2937,2024-07-07,277.72
2937,2024-07-22,327.62
2937,2024-08-06,371.23
2937,2024-08-21,319.72
2937,2024-09-04,332.44
2937,2024-09-19,329.54
2937,2024-10-04,288.91
2937,2024-10-19,310.09
2937,2024-11-03,278.93
2937,2024-11-18,335.09
2937,2024-12-03,275.71
2937,2024-12-18,320.36
2938,2024-08-05,131.01
2938,2024-09-03,112.94
2938,2024-10-03,139.16
2938,2024-11-02,112.33
2938,2024-12-02,114.14
2939,2024-01-16,217.36
2939,2024-01-28,183.54
2939,2024-02-09,253.97
2939,2024-02-22,213.49
2939,2024-03-05,276.26
2939,2024-03-18,221.39
2939,2024-03-30,228.1
2939,2024-04-12,213.91
2939,2024-04-24,230.79
2939,2024-05-07,311.62
2939,2024-05-19,215.98
2939,2024-06-01,256.61
2939,2024-06-13,226.97
2939,2024-06-26,254.05
2939,2024-07-08,176.41
2939,2024-07-21,273.32
2939,2024-08-02,233.23
2939,2024-08-15,218.01
2939,2024-08-27,247.29
2939,2024-09-09,228.3
2939,2024-09-21,196.01
2939,2024-10-04,164.12
2939,2024-10-16,270.35
2939,2024-10-29,219.13
2939,2024-11-10,209.38
2939,2024-11-23,211.32
2939,2024-12-05,261.31
2939,2024-12-18,212.45
2940,2024-11-09,50.26
2941,2024-04-07,182.15
2941,2024-04-30,185.52
2941,2024-05-23,194.22
2941,2024-06-16,232.37
2941,2024-07-09,174.99
2941,2024-08-01,174.84
2941,2024-08-25,178.71
2941,2024-09-17,159.53
2941,2024-10-10,140.04
2941,2024-11-03,186.43
2941,2024-11-26,196.27
2941,2024-12-20,183.15
2942,2024-03-27,125.36
2942,2024-04-09,123.3
2942,2024-04-22,130.92
2942,2024-05-05,127.14
2942,2024-05-19,128.9
2943,2024-07-13,123.6
2943,2024-07-29,193.5
2943,2024-08-15,159.72
2943,2024-09-01,169.15
2943,2024-09-18,135.34
2943,2024-10-05,219.41
2943,2024-10-22,105.31
2943,2024-11-08,204.37
2943,2024-11-25,177.79
2944,2024-10-24,223.94
2944,2024-10-27,152.13
2944,2024-10-30,200.53
2944,2024-11-03,224.45
2944,2024-11-06,253.92
2944,2024-11-10,200.86
2944,2024-11-13,144.92
2944,2024-11-17,247.57
2944,2024-11-20,223.55
2944,2024-11-24,155.28
2944,2024-11-27,219.66
2944,2024-12-01,222.31
2945,2024-02-18,117.05
2945,2024-04-17,134.05
2945,2024-06-16,144.89
2945,2024-08-14,71.49
2945,2024-10-13,131.58
2945,2024-12-12,137.38
2946,2024-07-07,173.35
2946,2024-07-21,171.46
2946,2024-08-04,128.7
2946,2024-08-18,135.78
2946,2024-09-02,157.15
2946,2024-09-16,169.92
2946,2024-09-30,117.47
2946,2024-10-14,111.7
2946,2024-10-29,144.71
2946,2024-11-12,109.76
2946,2024-11-26,89.23
2946,2024-12-11,117.34
2947,2023-11-11,214.04
2947,2023-11-24,221.03
2947,2023-12-07,200.93
2947,2023-12-20,198.97
2947,2024-01-02,225.52
2947,2024-01-15,187.21
2947,2024-01-29,197.96
2948,2024-02-17,47.05
2949,2023-11-05,86.26
2949,2023-12-27,123.08
2949,2024-02-17,101.52
2949,2024-04-10,145.09
2949,2024-06-01,101.56
2949,2024-07-24,127.57
2950,2023-12-03,146.98
2950,2024-01-13,136.28
2950,2024-02-23,135.32
2950,2024-04-04,153.5
2950,2024-05-15,113.36
2950,2024-06-26,127.76
2950,2024-08-06,124.3
2950,2024-09-16,143.25
2950,2024-10-27,130.4
2950,2024-12-08,132.04
2951,2024-01-30,137.29
2951,2024-01-31,109.28
2951,2024-02-01,116.46
2951,2024-02-03,188.19
2951,2024-02-04,119.74
2951,2024-02-05,84.51
2951,2024-02-07,145.73
2952,2024-10-23,171.06
2952,2024-10-31,154.82
2952,2024-11-08,151.65
2952,2024-11-16,186.01
2952,2024-11-24,101.86
2952,2024-12-02,124.18
2952,2024-12-10,136.69
2952,2024-12-18,114.99
2953,2024-05-17,102.38
2954,2024-05-13,165.21
2955,2024-07-28,206.98
2955,2024-09-01,146.42
2955,2024-10-06,217.23
2955,2024-11-10,159.95
2955,2024-12-16,157.91
2956,2024-10-13,158.2
2956,2024-10-18,196.17
2956,2024-10-23,151.28
2956,2024-10-29,165.14
2956,2024-11-03,209.21
2956,2024-11-08,133.43
2956,2024-11-14,155.4
2956,2024-11-19,192.49
2956,2024-11-24,180.06
2956,2024-11-30,189.21
2956,2024-12-05,133.79
2956,2024-12-10,174.89
2956,2024-12-16,159.73
2957,2024-03-16,231.82
2957,2024-03-25,239.52
2957,2024-04-04,233.73
2957,2024-04-14,249.85
2957,2024-04-24,210.97
2957,2024-05-04,266.51
2957,2024-05-14,199.26
2957,2024-05-24,237.5
2957,2024-06-02,211.77
2957,2024-06-12,233.45
2957,2024-06-22,257.08
2957,2024-07-02,189.57
2957,2024-07-12,228.14
2957,2024-07-22,196.38
2957,2024-08-01,225.39
2957,2024-08-10,196.32
2957,2024-08-20,236.42
2957,2024-08-30,221.72
2957,2024-09-09,251.05
2957,2024-09-19,263.09
2957,2024-09-29,232.64
2957,2024-10-09,254.72
2957,2024-10-18,266.94
2957,2024-10-28,209.32
2957,2024-11-07,268.25
2957,2024-11-17,231.45
2957,2024-11-27,207.92
2957,2024-12-07,239.84
2957,2024-12-17,230.57
2957,2024-12-27,197.2
2958,2024-10-12,236.16
2958,2024-10-17,188.71
2958,2024-10-22,179.08
2958,2024-10-27,157.04
2958,2024-11-01,223.32
2958,2024-11-06,209.39
2958,2024-11-11,188.93
2958,2024-11-16,179.3
2958,2024-11-21,227.29
2958,2024-11-26,194.69
2958,2024-12-02,194.96
2959,2024-08-01,88.73
2960,2023-07-02,182.12
2960,2023-09-23,156.11
2960,2023-12-15,184.59
2960,2024-03-07,191.74
2960,2024-05-30,180.82
2961,2024-05-24,97.76
2962,2024-09-22,243.46
2962,2024-09-26,173.1
2962,2024-09-30,206.59
2962,2024-10-04,158.14
2962,2024-10-08,222.42
2962,2024-10-12,170.41
2962,2024-10-16,181.2
2962,2024-10-20,134.06
2962,2024-10-25,207.79
2962,2024-10-29,213.21
2962,2024-11-02,150.19
2962,2024-11-06,209.25
2962,2024-11-10,146.44
2962,2024-11-14,195.68
2962,2024-11-18,172.68
2962,2024-11-22,213.28
2962,2024-11-27,186.11
2962,2024-12-01,203.16
2962,2024-12-05,210.82
2962,2024-12-09,172.6
2962,2024-12-13,179.15
2962,2024-12-17,152.1
2962,2024-12-21,172.38
2962,2024-12-25,228.05
2962,2024-12-30,198.77
2963,2023-10-15,127.05
2964,2024-04-06,175.21
2964,2024-05-06,114.77
2964,2024-06-05,192.39
2964,2024-07-06,108.36
2964,2024-08-05,190.12
2964,2024-09-04,167.21
2964,2024-10-05,185.6
2964,2024-11-04,168.68
2964,2024-12-05,190.81
2965,2024-08-30,206.97
2966,2024-11-02,153.91
2966,2024-11-12,182.96
2966,2024-11-22,199.5
2966,2024-12-02,149.95
2966,2024-12-13,224.01
2967,2024-08-26,131.27
2967,2024-09-05,190.5
2967,2024-09-15,151.47
2967,2024-09-25,143.97
2967,2024-10-05,154.69
2967,2024-10-15,197.19
2967,2024-10-25,174.26
2967,2024-11-04,140.39
2967,2024-11-14,149.36
2967,2024-11-24,197.86
2967,2024-12-04,156.71
2967,2024-12-14,176.63
2968,2023-06-27,6.48
2969,2024-03-01,175.36
2969,2024-05-10,151.5
2969,2024-07-19,157.39
2969,2024-09-27,163.63
2969,2024-12-07,174.94
2970,2023-11-12,255.01
2971,2023-08-26,163.36
2972,2024-11-02,123.91
2972,2024-11-09,165.24
2972,2024-11-16,166.84
2972,2024-11-23,165.98
2972,2024-11-30,184.38
2972,2024-12-07,181.07
2973,2024-06-26,84.04
2974,2024-03-03,158.47
2975,2023-05-07,146.9
2975,2023-07-16,139.07
2975,2023-09-24,147.81
2975,2023-12-04,183.57
2975,2024-02-12,128.3
2975,2024-04-23,177.0
2976,2023-07-13,157.36
2977,2023-06-30,110.04
2977,2023-09-06,74.89
2977,2023-11-14,128.83
2977,2024-01-22,41.76
2977,2024-03-31,141.5
2978,2024-03-04,242.45
2978,2024-03-23,203.37
2978,2024-04-12,273.37
2978,2024-05-02,189.21
2978,2024-05-22,171.49
2978,2024-06-11,265.37
2978,2024-07-01,234.1
2979,2023-04-30,114.57
2979,2023-06-23,79.04
2979,2023-08-17,82.63
2979,2023-10-11,149.95
2979,2023-12-04,154.49
2979,2024-01-28,104.45
2979,2024-03-23,97.02
2980,2023-06-20,90.54
2981,2024-03-13,148.19
2981,2024-04-27,168.04
2981,2024-06-11,170.54
2981,2024-07-26,182.44
2981,2024-09-09,152.45
2981,2024-10-24,154.69
2981,2024-12-09,146.87
2982,2024-04-02,166.42
2982,2024-04-18,127.52
2982,2024-05-05,126.09
2982,2024-05-22,123.58
2982,2024-06-08,103.61
2982,2024-06-25,134.98
2982,2024-07-12,150.03
2982,2024-07-29,119.49
2982,2024-08-15,163.06
2982,2024-08-31,127.91
2982,2024-09-17,98.8
2982,2024-10-04,171.46
2982,2024-10-21,142.08
2982,2024-11-07,158.7
2982,2024-11-24,159.29
2982,2024-12-11,113.47
2982,2024-12-28,124.07
2983,2024-08-03,291.7
2984,2024-09-05,275.52
2984,2024-09-08,256.6
2984,2024-09-11,274.02
2984,2024-09-14,243.66
2984,2024-09-18,257.93
2984,2024-09-21,251.61
2984,2024-09-24,283.85
2984,2024-09-28,271.37
2984,2024-10-01,289.3
2984,2024-10-04,246.65
2984,2024-10-08,262.08
2984,2024-10-11,282.92
2984,2024-10-14,288.76
2984,2024-10-17,231.15
2984,2024-10-21,275.24
2984,2024-10-24,246.96
2984,2024-10-27,290.03
2984,2024-10-31,313.81
2984,2024-11-03,202.0
2984,2024-11-06,250.89
2984,2024-11-10,273.89
2984,2024-11-13,267.2
2984,2024-11-16,290.78
2984,2024-11-19,269.27
2984,2024-11-23,254.05
2984,2024-11-26,241.79
2984,2024-11-29,237.58
2984,2024-12-03,248.72
2984,2024-12-06,253.17
2984,2024-12-09,276.89
2984,2024-12-13,263.38
2985,2023-12-10,102.15
2985,2024-01-09,105.62
2985,2024-02-09,101.02
2985,2024-03-11,136.55
2985,2024-04-11,153.92
2985,2024-05-12,90.32
2985,2024-06-12,147.7
2985,2024-07-12,137.05
2985,2024-08-12,124.22
2985,2024-09-12,157.89
2985,2024-10-13,115.46
2985,2024-11-13,129.77
2985,2024-12-14,122.81
2986,2024-04-07,230.01
2986,2024-04-23,201.61
2986,2024-05-10,202.4
2986,2024-05-27,201.5
2986,2024-06-13,209.24
2986,2024-06-29,243.69
2986,2024-07-16,206.8
2986,2024-08-02,234.67
2986,2024-08-19,225.0
2986,2024-09-04,207.32
2986,2024-09-21,251.09
2986,2024-10-08,236.76
2986,2024-10-25,218.4
2986,2024-11-10,216.33
2986,2024-11-27,220.7
2986,2024-12-14,180.12
2986,2024-12-31,197.74
2987,2024-02-05,189.06
2988,2024-01-26,253.95
2988,2024-02-23,264.54
2988,2024-03-23,216.98
2988,2024-04-21,246.16
2988,2024-05-19,193.11
2988,2024-06-17,228.84
2988,2024-07-16,249.74
2988,2024-08-14,201.67
2988,2024-09-11,246.94
2988,2024-10-10,249.01
2988,2024-11-08,222.05
2988,2024-12-07,216.24
2989,2024-02-04,151.26
2990,2023-04-06,173.5
2990,2023-07-07,139.53
2990,2023-10-07,125.01
2990,2024-01-07,120.29
2990,2024-04-09,141.54
2991,2023-12-14,137.13
2991,2024-01-18,155.78
2991,2024-02-22,148.69
2992,2024-02-12,134.6
2992,2024-03-14,153.27
2992,2024-04-15,139.02
2992,2024-05-17,135.07
2992,2024-06-18,179.53
2992,2024-07-20,143.59
2992,2024-08-21,199.48
2992,2024-09-22,169.06
2992,2024-10-24,132.87
2992,2024-11-25,182.39
2993,2024-02-25,142.66
2994,2024-06-04,219.2
2995,2024-01-30,174.75
2996,2023-08-18,280.0
2997,2024-09-17,125.52
2997,2024-09-29,183.5
2997,2024-10-12,160.36
2997,2024-10-25,165.39
2997,2024-11-07,130.62
2997,2024-11-20,150.78
2997,2024-12-03,145.63
2998,2024-10-24,120.48
2999,2024-02-01,231.03
2999,2024-02-21,231.34
2999,2024-03-12,199.95
2999,2024-04-02,234.76
2999,2024-04-22,198.13
2999,2024-05-12,167.21
2999,2024-06-02,157.14
2999,2024-06-22,156.9
2999,2024-07-13,190.05
2999,2024-08-02,178.28
2999,2024-08-22,175.47
2999,2024-09-12,187.27
2999,2024-10-02,211.39
2999,2024-10-22,176.26
2999,2024-11-12,172.06
2999,2024-12-02,177.91
2999,2024-12-23,212.96
3000,2023-08-02,205.02
3000,2023-10-25,237.28
3000,2024-01-17,182.21
3000,2024-04-11,179.73
3001,2023-10-24,203.66
3002,2024-04-07,153.38
3002,2024-06-10,185.71
3002,2024-08-14,177.34
3002,2024-10-18,169.9
3002,2024-12-22,156.42
3003,2024-07-03,164.75
3003,2024-07-09,178.91
3003,2024-07-16,228.52
3004,2024-08-01,206.73
3004,2024-08-05,155.19
3004,2024-08-10,177.47
3004,2024-08-15,224.51
3004,2024-08-20,186.07
3004,2024-08-24,206.39
3004,2024-08-29,178.39
3004,2024-09-03,191.11
3004,2024-09-08,208.97
3004,2024-09-12,232.18
3004,2024-09-17,237.19
3004,2024-09-22,190.71
3004,2024-09-27,216.75
3004,2024-10-01,173.44
3004,2024-10-06,210.49
3004,2024-10-11,232.91
3004,2024-10-16,207.4
3004,2024-10-21,241.97
3004,2024-10-25,230.0
3004,2024-10-30,215.11
3004,2024-11-04,202.84
3004,2024-11-09,195.72
3004,2024-11-13,172.63
3004,2024-11-18,176.7
3004,2024-11-23,233.95
3004,2024-11-28,246.92
3004,2024-12-02,182.05
3004,2024-12-07,210.79
3004,2024-12-12,169.72
3004,2024-12-17,184.66
3004,2024-12-22,215.58
3005,2023-10-09,121.32
3005,2023-11-05,77.12
3005,2023-12-03,50.74
3005,2023-12-31,81.55
3005,2024-01-28,76.33
3006,2024-08-05,167.47
3007,2024-07-15,168.25
3007,2024-07-21,133.49
3007,2024-07-27,145.23
3007,2024-08-02,135.51
3007,2024-08-08,137.07
3007,2024-08-14,134.95
3007,2024-08-20,115.81
3007,2024-08-27,158.75
3007,2024-09-02,173.83
3007,2024-09-08,142.86
3007,2024-09-14,171.01
3007,2024-09-20,135.0
3007,2024-09-26,133.52
3007,2024-10-03,157.54
3007,2024-10-09,157.96
3007,2024-10-15,144.45
3007,2024-10-21,164.19
3007,2024-10-27,115.1
3007,2024-11-02,139.67
3007,2024-11-09,171.39
3007,2024-11-15,171.33
3007,2024-11-21,168.17
3007,2024-11-27,172.79
3007,2024-12-03,137.96
3007,2024-12-09,104.64
3007,2024-12-16,140.8
3008,2024-10-12,218.82
3008,2024-10-16,207.78
3008,2024-10-21,210.26
3008,2024-10-26,218.39
3008,2024-10-31,184.55
3008,2024-11-05,218.8
3008,2024-11-10,233.17
3008,2024-11-15,229.53
3008,2024-11-19,223.72
3008,2024-11-24,214.75
3008,2024-11-29,217.66
3008,2024-12-04,218.1
3008,2024-12-09,249.61
3008,2024-12-14,231.95
3008,2024-12-19,311.15
3009,2024-03-23,164.16
3009,2024-04-07,211.57
3009,2024-04-22,197.45
3009,2024-05-07,128.65
3009,2024-05-22,146.95
3009,2024-06-06,169.11
3010,2024-01-31,107.65
3010,2024-03-09,57.8
3010,2024-04-17,107.92
3010,2024-05-26,123.0
3010,2024-07-04,126.57
3010,2024-08-12,101.14
3010,2024-09-20,142.52
3010,2024-10-29,113.04
3010,2024-12-07,125.9
3011,2024-07-08,127.97
3012,2023-08-04,219.47
3012,2023-09-12,204.83
3012,2023-10-21,188.85
3012,2023-11-30,224.21
3012,2024-01-08,222.93
3012,2024-02-16,168.86
3012,2024-03-27,207.26
3013,2024-10-31,250.21
3014,2024-06-04,109.72
3014,2024-06-20,153.34
3014,2024-07-07,103.19
3014,2024-07-23,144.83
3014,2024-08-09,102.79
3014,2024-08-25,131.68
3014,2024-09-11,94.87
3014,2024-09-27,113.52
3014,2024-10-14,90.08
3014,2024-10-30,154.44
3014,2024-11-16,101.0
3014,2024-12-02,79.69
3014,2024-12-19,77.71
3015,2024-01-05,130.8
3015,2024-01-17,165.83
3015,2024-01-30,127.04
3015,2024-02-12,162.34
3015,2024-02-25,112.86
3016,2024-01-29,24.2
3017,2024-01-12,209.94
3017,2024-01-22,220.09
3017,2024-02-02,229.73
3017,2024-02-12,174.4
3017,2024-02-23,230.79
3017,2024-03-04,186.42
3017,2024-03-15,202.13
3017,2024-03-25,169.24
3017,2024-04-05,232.91
3017,2024-04-15,174.32
3017,2024-04-26,186.54
3017,2024-05-07,188.36
3017,2024-05-17,213.33
3017,2024-05-28,212.56
3017,2024-06-07,236.84
3017,2024-06-18,213.93
3017,2024-06-28,240.69
3017,2024-07-09,226.03
3017,2024-07-19,192.91
3017,2024-07-30,199.87
3017,2024-08-09,254.31
3017,2024-08-20,247.23
3017,2024-08-31,237.15
3017,2024-09-10,240.43
3017,2024-09-21,228.17
3017,2024-10-01,224.92
3017,2024-10-12,217.79
3017,2024-10-22,259.02
3017,2024-11-02,204.93
3017,2024-11-12,222.55
3017,2024-11-23,173.84
3017,2024-12-03,180.78
3017,2024-12-14,261.93
3017,2024-12-25,231.97
3018,2024-12-01,141.65
3018,2024-12-02,115.9
3018,2024-12-04,144.97
3018,2024-12-06,169.36
3018,2024-12-08,163.68
3018,2024-12-10,192.08
3018,2024-12-12,159.72
3019,2024-01-02,187.5
3019,2024-03-27,212.57
3019,2024-06-20,211.07
3019,2024-09-13,214.54
3019,2024-12-07,209.72
3020,2024-05-17,126.64
3020,2024-06-02,111.65
3020,2024-06-19,156.4
3020,2024-07-05,83.55
3020,2024-07-22,132.06
3020,2024-08-07,96.47
3020,2024-08-24,120.41
3020,2024-09-09,120.96
3020,2024-09-26,51.94
3020,2024-10-12,74.56
3020,2024-10-29,150.01
3020,2024-11-14,104.05
3020,2024-12-01,160.39
3021,2023-02-04,138.48
3021,2023-06-14,187.4
3021,2023-10-23,198.76
3021,2024-03-02,139.02
3022,2023-10-03,271.86
3023,2024-06-24,113.3
3024,2024-01-06,178.71
3024,2024-03-14,232.39
3024,2024-05-21,195.35
3024,2024-07-28,191.05
3024,2024-10-04,259.03
3024,2024-12-11,174.06
3025,2024-08-22,113.51
3025,2024-09-17,95.68
3025,2024-10-14,133.76
3025,2024-11-10,110.42
3025,2024-12-07,147.06
3026,2024-08-11,176.39
3026,2024-08-24,159.01
3026,2024-09-06,123.59
3026,2024-09-20,106.64
3026,2024-10-03,93.42
3026,2024-10-16,169.06
3026,2024-10-30,163.35
3026,2024-11-12,166.79
3026,2024-11-25,137.61
3026,2024-12-09,160.77
3027,2023-05-20,143.25
3027,2023-10-04,127.8
3027,2024-02-18,162.86
3028,2023-12-18,148.39
3029,2024-09-28,146.11
3029,2024-10-08,146.59
3029,2024-10-18,170.02
3029,2024-10-28,181.62
3029,2024-11-07,147.02
3029,2024-11-17,196.46
3029,2024-11-27,210.3
3029,2024-12-08,184.08
3030,2024-02-10,96.11
3030,2024-02-16,131.26
3030,2024-02-23,117.43
3030,2024-03-01,96.06
3030,2024-03-08,154.02
3031,2024-05-11,270.08
3031,2024-05-21,224.19
3031,2024-05-31,253.56
3031,2024-06-10,213.52
3031,2024-06-20,232.3
3031,2024-06-30,242.03
3031,2024-07-11,277.97
3031,2024-07-21,217.09
3031,2024-07-31,233.15
3031,2024-08-10,242.88
3031,2024-08-20,192.72
3031,2024-08-31,173.73
3031,2024-09-10,203.19
3031,2024-09-20,252.27
3031,2024-09-30,271.0
3031,2024-10-10,205.01
3031,2024-10-20,197.67
3031,2024-10-31,266.46
3031,2024-11-10,213.95
3031,2024-11-20,218.79
3031,2024-11-30,264.57
3031,2024-12-10,260.45
3031,2024-12-21,251.44
3032,2024-03-03,140.26
3032,2024-04-04,120.19
3032,2024-05-07,92.8
3032,2024-06-09,103.63
3032,2024-07-11,140.02
3032,2024-08-13,150.44
3032,2024-09-15,112.1
3032,2024-10-17,95.07
3032,2024-11-19,105.36
3032,2024-12-22,145.82
3033,2024-03-05,182.9
3033,2024-04-20,196.4
3033,2024-06-05,119.49
3033,2024-07-21,150.02
3033,2024-09-05,184.73
3033,2024-10-21,157.67
3033,2024-12-06,143.61
3034,2024-11-11,66.46
3035,2023-09-30,157.42
3035,2024-02-27,150.21
3035,2024-07-27,156.25
3036,2023-10-04,206.45
3037,2024-08-07,219.32
3037,2024-08-13,181.76
3037,2024-08-20,168.3
3037,2024-08-26,165.9
3037,2024-09-02,193.51
3037,2024-09-08,205.7
3037,2024-09-15,216.8
3037,2024-09-21,180.84
3037,2024-09-28,179.34
3037,2024-10-04,188.31
3037,2024-10-11,189.21
3037,2024-10-18,165.73
3037,2024-10-24,221.59
3037,2024-10-31,185.59
3037,2024-11-06,198.4
3037,2024-11-13,195.64
3037,2024-11-19,195.13
3037,2024-11-26,159.93
3037,2024-12-02,184.87
3037,2024-12-09,242.05
3037,2024-12-15,224.71
3037,2024-12-22,188.96
3037,2024-12-29,175.86
3038,2024-05-30,133.12
3038,2024-06-20,127.15
3038,2024-07-12,128.89
3038,2024-08-02,150.64
3038,2024-08-24,110.07
3038,2024-09-14,141.9
3038,2024-10-06,132.32
3038,2024-10-27,113.02
3038,2024-11-18,176.93
3038,2024-12-10,153.78
3039,2023-12-25,176.3
3040,2024-12-05,196.61
3040,2024-12-05,214.5
3040,2024-12-06,205.11
3040,2024-12-07,183.18
3040,2024-12-08,213.24
3040,2024-12-08,147.6
3040,2024-12-09,173.14
3040,2024-12-10,187.4
3040,2024-12-11,203.52
3040,2024-12-12,181.7
3041,2024-01-30,43.7
3042,2023-07-06,91.67
3042,2023-09-16,121.95
3042,2023-11-27,151.16
3042,2024-02-07,121.95
3042,2024-04-19,151.49
3042,2024-06-30,109.25
3043,2024-02-26,257.18
3044,2023-09-17,162.58
3044,2023-11-28,148.8
3044,2024-02-08,134.28
3044,2024-04-21,102.53
3045,2024-08-29,94.69
3046,2024-06-22,169.6
3047,2023-11-27,69.64
3048,2023-12-01,87.96
3049,2024-04-24,136.75
3049,2024-05-29,131.18
3049,2024-07-04,155.82
3049,2024-08-09,191.91
3049,2024-09-13,179.06
3049,2024-10-19,156.73
3049,2024-11-24,193.96
3050,2024-01-06,46.95
3051,2024-12-10,254.36
3051,2024-12-10,268.72
3051,2024-12-10,281.25
3051,2024-12-10,300.36
3051,2024-12-10,293.8
3051,2024-12-11,261.36
3051,2024-12-11,310.07
3051,2024-12-11,298.64
3051,2024-12-11,267.15
3051,2024-12-12,275.07
3051,2024-12-12,293.29
3051,2024-12-12,305.14
3051,2024-12-12,240.31
3051,2024-12-13,280.04
3051,2024-12-13,277.5
3051,2024-12-13,264.01
3051,2024-12-13,263.88
3051,2024-12-14,304.64
3051,2024-12-14,291.64
3051,2024-12-14,330.94
3051,2024-12-14,264.03
3051,2024-12-15,281.71
3051,2024-12-15,286.02
3051,2024-12-15,300.68
3051,2024-12-15,312.24
3051,2024-12-16,280.62
3052,2024-02-29,117.88
3053,2024-02-20,67.89
3053,2024-03-01,116.07
3053,2024-03-11,64.8
3054,2024-06-17,242.66
3055,2023-10-24,235.52
3056,2023-09-24,283.59
3057,2024-08-12,123.07
3057,2024-08-24,148.62
3057,2024-09-06,161.45
3057,2024-09-19,145.57
3057,2024-10-02,167.19
3057,2024-10-14,157.23
3057,2024-10-27,114.46
3057,2024-11-09,137.05
3057,2024-11-22,129.46
3057,2024-12-05,159.5
3058,2023-11-28,179.16
3058,2024-02-26,107.18
3058,2024-05-27,138.74
3058,2024-08-26,140.86
3058,2024-11-25,160.11
3059,2024-11-12,160.13
3059,2024-11-15,153.16
3059,2024-11-18,113.24
3059,2024-11-21,142.58
3059,2024-11-24,159.31
3059,2024-11-27,191.29
3059,2024-11-30,122.73
3059,2024-12-03,169.71
3059,2024-12-06,123.05
3060,2024-05-18,118.89
3061,2024-04-18,199.24
3062,2024-07-10,145.73
3062,2024-08-09,127.63
3062,2024-09-08,195.6
3062,2024-10-09,188.33
3062,2024-11-08,193.07
3062,2024-12-09,139.83
3063,2024-06-27,106.49
3064,2024-04-19,115.29
3064,2024-05-29,99.82
3064,2024-07-08,136.94
3064,2024-08-18,120.8
3064,2024-09-27,133.36
3064,2024-11-06,66.58
3064,2024-12-17,111.4
3065,2024-01-14,140.24
3066,2024-10-15,181.08
3066,2024-10-29,141.25
3066,2024-11-13,156.99
3066,2024-11-28,157.57
3066,2024-12-13,124.49
3067,2024-04-27,153.84
3067,2024-06-13,105.51
3067,2024-07-30,167.51
3067,2024-09-15,170.78
3067,2024-11-01,148.02
3067,2024-12-18,156.07
3068,2023-12-15,168.96
3068,2024-03-02,188.72
3068,2024-05-20,190.21
3069,2024-09-16,298.85
3070,2024-05-08,244.61
3070,2024-05-17,205.88
3070,2024-05-27,297.44
3070,2024-06-06,177.05
3070,2024-06-16,272.5
3070,2024-06-26,243.59
3070,2024-07-06,190.76
3070,2024-07-16,276.8
3070,2024-07-26,195.6
3070,2024-08-05,210.96
3070,2024-08-15,186.4
3070,2024-08-25,215.15
3070,2024-09-03,217.5
3070,2024-09-13,239.57
3070,2024-09-23,279.77
3070,2024-10-03,205.99
3070,2024-10-13,150.0
3070,2024-10-23,235.03
3070,2024-11-02,205.06
3070,2024-11-12,264.28
3070,2024-11-22,217.95
3070,2024-12-02,199.84
3070,2024-12-12,193.49
3070,2024-12-22,234.39
3071,2024-10-18,77.85
3072,2023-07-02,56.33
3072,2023-08-03,120.52
3072,2023-09-04,88.18
3072,2023-10-07,93.21
3072,2023-11-08,74.49
3072,2023-12-10,72.66
3072,2024-01-12,115.69
3073,2024-03-03,141.96
3073,2024-04-10,109.87
3073,2024-05-19,137.67
3073,2024-06-26,87.55
3073,2024-08-04,127.02
3074,2024-01-05,174.66
3074,2024-02-08,129.16
3074,2024-03-13,108.57
3074,2024-04-17,123.83
3074,2024-05-21,101.6
3074,2024-06-24,94.42
3074,2024-07-29,112.1
3075,2024-04-05,101.17
3076,2024-01-10,89.98
3076,2024-02-27,147.72
3076,2024-04-15,128.49
3076,2024-06-02,139.29
3076,2024-07-20,147.49
3076,2024-09-06,113.7
3076,2024-10-24,158.84
3076,2024-12-11,106.36
3077,2023-11-01,117.87
3078,2024-07-05,191.23
3079,2024-07-01,197.46
3079,2024-07-20,203.14
3079,2024-08-08,155.35
3079,2024-08-27,283.77
3079,2024-09-16,151.02
3079,2024-10-05,177.3
3079,2024-10-24,176.55
3079,2024-11-12,243.49
